ticker,market,2007-01-03,2007-02-01,2007-03-01,2007-04-02,2007-05-01,2007-06-01,2007-07-02,2007-08-01,2007-09-04,2007-10-01,2007-11-01,2007-12-03,2008-01-02,2008-02-01,2008-03-03,2008-04-01,2008-05-01,2008-06-02,2008-07-01,2008-08-01,2008-09-02,2008-10-01,2008-11-03,2008-12-01,2009-01-02,2009-02-02,2009-03-02,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-03,2009-09-01,2009-10-01,2009-11-02,2009-12-01,2010-01-04,2010-02-01,2010-03-01,2010-04-01,2010-05-03,2010-06-01,2010-07-01,2010-08-02,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-03,2011-02-01,2011-03-01,2011-04-01,2011-05-02,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-03,2011-11-01,2011-12-01,2012-01-03,2012-02-01,2012-03-01,2012-04-02,2012-05-01,2012-06-01,2012-07-02,2012-08-01,2012-09-04,2012-10-01,2012-11-01,2012-12-03,2013-01-02,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-03,2013-07-01,2013-08-01,2013-09-03,2013-10-01,2013-11-01,2013-12-02,2014-01-02,2014-02-03,2014-03-03,2014-04-01,2014-05-01,2014-06-02,2014-07-01,2014-08-01,2014-09-02,2014-10-01,2014-11-03,2014-12-01,2015-01-02,2015-02-02,2015-03-02,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-03,2015-09-01,2015-10-01,2015-11-02,2015-12-01,2015-12-31,2016-01-29,2016-03-01,2016-04-01,2016-05-02,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-03,2016-11-01,2016-12-01,2017-01-03,2017-02-01,2017-03-01,2017-04-03,2017-05-01
CNBKA,NASDAQ,1.41619,1.42241,1.38846,1.35091,1.29189,1.18046,1.12615,1.06145,1.03646,1.03933,1.17234,1.02234,0.93372,0.98598,0.95659,0.91187,0.89599,0.88423,0.81542,0.80486,0.86078,0.70191,0.72546,0.68697,0.74464,0.74916,0.71745,0.60208,0.6533,0.73013,0.80732,0.97116,0.97161,0.93526,1.04321,0.84249,0.93581,0.84998,0.79915,0.77477,0.77597,0.80002,0.84689,0.82522,0.8249,0.90198,0.9073,0.92263,1.03145,1.02808,1.02503,1.02727,1.00663,0.96234,0.96123,0.97621,0.92413,0.71763,0.88379,0.89296,0.99296,1.00114,0.86618,0.94792,0.96965,0.91115,0.97898,0.94257,1.0229,1.01423,1.03479,0.95654,1.00952,1.0484,1.03358,1.04222,0.96967,1.08664,1.09217,1.11458,1.07867,1.11745,1.08803,1.15729,1.1025,1.1456,1.18837,1.08916,1.06051,1.01563,1.11629,1.07752,1.05299,1.01562,1.1286,1.09369,1.1529,1.13041,1.13411,1.13007,1.11994,1.09485,1.14861,1.16465,1.1012,1.11564,1.22298,1.18884,1.14611,1.06805,1.04722,1.0098,1.12062,1.07127,1.06598,1.10758,1.07346,1.11095,1.1139,1.32898,1.41233,1.41352,1.54095,1.3929,1.46481
CNTY,NASDAQ,2.58612,2.5174,2.32515,1.84631,1.92199,1.93805,1.99025,1.89205,1.55683,1.2934,1.59038,1.34371,1.36041,0.99074,1.01006,0.71706,0.68012,0.88511,0.69781,0.6238,0.53076,0.54721,0.35895,0.21587,0.29932,0.46259,0.40817,0.42914,0.70047,0.68152,0.6311,0.65424,0.61229,0.57608,0.5823,0.51711,0.57303,0.54747,0.51889,0.54801,0.57858,0.49125,0.46782,0.46559,0.42884,0.44891,0.47403,0.51211,0.55428,0.54571,0.54817,0.60502,0.63665,0.61346,0.5902,0.5902,0.58601,0.51266,0.52334,0.50839,0.57922,0.54315,0.61741,0.59928,0.6222,0.58431,0.57221,0.58066,0.56107,0.55185,0.58046,0.52756,0.57382,0.61057,0.61037,0.60036,0.5922,0.70386,0.68963,0.76896,1.10691,1.24908,1.16784,0.99615,1.03782,1.30571,1.31184,1.48117,1.14691,1.23284,1.18837,1.11157,1.01691,1.00893,1.08071,1.06694,1.01613,1.10758,1.12384,1.07465,1.14877,1.29968,1.34413,1.32508,1.15981,1.21721,1.39731,1.3288,1.543,1.3407,1.33965,1.2214,1.17749,1.14044,1.23213,1.19775,1.2012,1.26541,1.12464,1.29018,1.4554,1.30689,1.29991,1.40999,1.59133
CRNT,NASDAQ,3.13812,3.50155,3.2092,2.99928,3.65571,5.59121,5.86148,6.93757,8.88056,8.79747,7.6129,7.04707,2.38864,2.08576,1.8943,2.16993,1.845,2.27438,1.54437,1.59092,1.86012,1.43413,1.16152,0.95817,1.08171,1.04085,0.87354,0.91007,1.05366,1.27612,1.35827,1.5112,1.41461,1.60591,1.79029,1.93508,2.26873,2.46395,2.21376,1.97634,1.85214,1.45212,1.29396,1.43933,1.54162,1.7439,1.89864,1.97616,2.3147,2.23524,2.1005,2.343,2.40988,2.06758,2.49322,2.52848,2.02237,2.02506,2.19926,1.78747,1.77733,1.83597,2.03897,2.16678,2.11261,1.86434,1.95552,1.85044,1.55574,1.264,0.94972,1.18692,1.21367,1.2493,1.16274,1.09871,0.96041,1.05785,0.88526,0.89917,1.09409,1.28385,1.01403,1.17491,1.37149,1.44006,1.45835,1.33034,1.07184,1.15439,1.2454,0.89391,1.07445,1.01281,0.55044,0.50991,0.5001,0.43587,0.6376,0.56403,0.97414,1.06516,0.89177,1.00736,1.14775,1.21948,1.09812,1.113,0.97589,1.01622,0.89552,0.92147,0.92147,1.32929,1.26921,1.65974,1.7919,1.73963,1.80683,1.62911,2.11713,2.66256,2.68646,2.32012,2.22462
CERC,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41315,2.53216,2.22073,2.19151,3.49667,6.2228,7.02101,6.30251,31.99229,14.91644,14.0735,13.83946,42.05199,36.23048
CERN,NASDAQ,3.85927,3.93508,4.49138,4.47994,4.28806,4.628,4.37421,4.20979,4.45254,4.49094,4.34326,4.35229,4.01438,3.34039,3.13655,2.55385,3.18974,3.11069,3.00071,2.92673,3.04016,2.84606,2.38238,2.09329,2.42074,2.11387,2.13654,2.50394,3.13274,3.47467,3.55624,3.76052,3.50346,3.91165,4.12797,4.15399,4.40174,4.02487,4.3984,4.28258,4.33103,4.09125,3.65846,3.78356,3.65798,3.89387,3.99736,4.19382,4.18971,4.38105,4.41256,4.69482,5.04163,4.95472,4.9636,5.24932,5.19218,5.03175,4.76849,4.773,4.59014,4.5096,5.51203,5.36188,5.77552,5.34903,5.5131,4.84195,4.90887,4.92509,4.91873,4.92485,4.88578,5.11217,5.41083,5.71567,5.67173,5.84843,5.76928,5.79713,5.45491,6.27782,6.2654,6.44329,6.15493,6.22087,6.57927,6.12347,5.41395,5.69335,5.43245,5.69579,6.08069,6.11551,6.36048,6.46605,6.55494,6.7313,6.98093,7.04086,6.95786,6.28822,6.45429,6.5938,5.34669,5.32547,5.85758,5.36338,5.36427,5.13926,4.4942,4.72394,4.97551,4.80147,5.07988,5.3653,5.41554,5.14356,4.80188,3.69707,3.80649,4.15113,4.66324,4.96324,5.24381
CERU,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,1.57355,1.72327,1.98829,2.45951,3.19124,3.22623,4.84581,3.59975,3.88476,2.95954,2.67575,1.73218,1.51165,1.55575,1.53421,1.30571,1.11918,0.92624,1.6505,2.35745,1.92399,1.65782,2.19941,1.08097,1.08299,0.79196,1.18402,1.34073,1.45914,2.32255,1.61609,1.03969
CERS,NASDAQ,1.97054,2.11391,1.99195,2.57738,2.76706,2.36167,3.23094,2.98348,3.31234,4.72497,4.73033,3.57802,4.19186,4.00655,3.90284,4.4582,4.38854,3.52866,3.62186,4.05444,3.75757,4.52288,1.69473,1.09024,1.07538,1.19708,0.94714,1.24079,1.91593,2.13489,2.56014,4.76994,5.30892,5.09647,3.88754,4.59606,5.825,6.13554,9.55998,14.69394,15.55065,16.61506,45.19752,47.75871,45.19752,54.76529,46.23044,40.56291,8.24501,11.36836,10.96713,14.3448,13.85015,14.24587,38.42465,34.8621,26.46466,14.27428,18.38354,22.10547,16.61148,17.8312,23.09808,22.62504,21.2387,17.74513,10.18643,8.88093,9.62101,11.21609,10.31421,10.64119,9.39153,9.3032,13.35393,15.87191,17.58681,6.08989,5.12798,6.49315,7.13288,8.70682,12.66967,13.58721,13.06307,11.7192,12.75703,8.31964,7.3877,6.41622,7.09667,6.27973,6.34822,6.74553,7.3652,7.29616,11.0803,10.48895,9.00146,9.11883,10.15245,4.45031,4.44546,4.5863,4.13271,3.99875,4.45575,5.92364,6.55647,5.63317,5.2634,6.43977,6.69736,6.8916,7.70929,8.98802,8.75164,8.67756,6.44579,7.0545,6.19594,5.92404,6.19592,7.89606,7.92967
KOOL,NASDAQ,5.85778,5.40718,4.12855,4.80887,4.5153,3.80136,3.80062,3.50599,3.71223,3.3354,3.3201,2.9988,2.73898,2.80231,2.34845,2.75589,2.89556,2.52982,2.45954,2.75321,3.15702,2.50402,2.2436,0.78125,1.0195,1.7862,0.91436,1.30146,1.47793,1.19293,1.57382,1.64876,1.57407,1.73027,1.59571,1.61988,1.73278,1.54215,1.70165,2.15341,2.51383,1.88537,1.48286,1.75608,1.7747,2.33552,2.47659,2.15861,3.01856,2.80521,2.45576,1.69822,1.91535,1.74475,1.65148,1.61894,1.35253,0.96097,1.0205,0.77435,0.62926,0.93598,0.92527,0.85533,0.89511,0.86563,0.92916,0.99936,1.15359,0.98266,0.83672,0.68592,0.84868,0.9651,0.90933,0.84928,0.77944,1.23387,1.45737,1.26309,1.08221,1.32742,1.08573,1.23091,1.59118,4.14466,7.38768,6.03214,5.82881,1.66714,1.34541,1.33566,1.35806,1.02416,0.85209,0.90233,0.91118,0.88464,0.78206,0.81574,0.79357,0.70632,0.88557,0.67902,0.75729,0.65228,0.69921,0.47761,0.24166,0.33854,0.43124,0.3743,0.25328,0.25998,0.24063,0.37609,1.14094,1.17099,0.86459,0.86816,0.8981,0.81645,0.86577,0.9634,0.93844
CEVA,NASDAQ,1.2147,1.30394,1.32121,1.32367,1.29281,1.35511,1.52189,1.57966,1.5989,1.58854,1.62573,1.82985,2.10868,1.44666,1.48024,1.32555,1.61328,1.40491,1.28769,1.30098,1.50308,1.30099,1.34956,1.09394,1.06697,1.10726,0.88132,1.20415,1.26222,1.27516,1.36846,1.32421,1.37437,1.51216,1.54724,1.80652,1.89175,1.71697,1.80851,1.68047,1.83074,1.66472,1.78817,1.79946,1.83664,1.95386,2.67906,3.30152,2.83046,3.28371,3.19742,3.47911,3.90649,4.38856,3.8169,3.63231,3.18579,2.76343,3.65005,3.41362,3.49195,3.16737,2.86107,2.66491,2.62454,1.92525,2.04147,1.74735,1.88182,1.62765,1.84582,1.69953,1.84114,1.7144,1.68868,1.73393,1.67993,1.85396,2.24058,1.99662,1.99585,1.91389,1.59054,1.70188,1.61023,1.78926,1.92049,1.98975,1.62593,1.59789,1.632,1.50045,1.68004,1.47421,1.77527,1.94676,2.04381,2.06074,2.32732,2.44077,2.3995,2.30191,2.1495,1.98644,2.13247,2.00391,2.80988,2.83321,2.61699,2.59347,2.23017,2.51789,2.91508,3.02747,2.9897,3.32082,3.47612,3.82494,3.29819,3.08176,3.49232,3.56831,3.63445,3.58247,3.76962
CFCO,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.6399,164.3039,165.4799,166.31993,166.52321,167.99993,169.34393,168.5039,168.3359
CSBR,NASDAQ,,,,,,,,,,,,,,,,25.31439,11.69949,10.41986,7.77503,6.69897,10.69974,7.90851,4.23851,3.5642,10.40363,13.52079,10.17347,11.72981,17.21764,17.21764,13.6501,43.68105,44.95115,41.08125,87.09806,90.58247,100.81977,15.49753,18.5527,20.31541,19.28535,20.87355,20.82805,26.62236,22.35985,23.7573,24.38904,23.90762,23.11124,14.44152,14.27107,14.8133,1782.63113,1533.06277,1696.50499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.01678,13.56799,14.16439,14.01529,18.41084,16.52791,83.80246,106.65768,83.80246,,,,,,,,6.22106,7.5586,7.887,8.04916,6.70764,7.57362,7.67969,7.75394,13.87265,15.6063,12.60064,10.43829,90.55099,71.42694,5.76691,5.49031,7.63166,9.75557,15.09546,12.60541,16.30608,14.15346
CYOU,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53199,8.24254,7.62628,7.69398,6.01508,6.36718,5.20329,4.39078,4.95631,4.5109,3.94919,4.80423,4.20564,3.71374,4.9885,4.78504,3.64621,4.84952,4.42715,4.48944,4.48263,3.78304,2.12384,2.29872,2.33716,2.41925,2.6987,2.765,2.57407,2.25367,1.9749,1.71133,1.60296,1.90397,2.57277,2.53776,2.49267,2.3919,2.72341,2.55374,2.51372,2.22996,2.29442,2.34353,2.24668,1.96356,2.43159,1.75692,1.74888,2.00156,1.78054,1.81854,1.76843,1.71458,1.64088,1.59824,1.44844,1.42292,1.4132,1.53532,1.36069,1.6274,1.6992,1.64943,1.56,1.9399,1.80892,1.66277,1.21876,1.00901,0.91897,1.09667,1.11493,1.28351,0.951,0.90254,0.95625,0.97415,0.95645,1.00169,0.98054,1.17985,1.30464,1.25996,1.1107,1.01383,1.13327,1.33637,1.30217,1.46909
HOTR,NASDAQ,,,,,,,,,,,,,,,,,,1.88661,2.13672,2.13672,2.12146,3.3906,3.14842,2.90623,3.68923,3.68923,2.76692,2.6912,2.6912,3.10758,3.58071,1.92298,1.84893,2.7712,1.4238,2.21557,5.48683,5.48683,4.80097,9.31031,9.31031,9.13482,6.98937,6.55253,6.98832,10.56082,9.90077,10.76352,74.73725,118.70034,137.30678,7.94294,7.94294,7.94294,8.47094,7.08272,7.47905,24.33613,22.81512,24.33769,,,,,,,1.90753,1.66253,1.58378,2.13994,2.13994,2.13994,,1.35531,1.30103,1.27537,1.62813,1.71939,2.33401,3.30651,5.06887,6.43563,6.24256,2.86371,2.93769,2.38505,2.76356,2.0812,1.64397,0.88744,1.17586,0.90463,1.00654,1.02414,1.06011,0.83814,0.88199,0.89515,1.75365,1.87773,3.08399,2.86643,1.91095,2.03078,1.84138,1.39691,1.36768,0.97908,0.9001,0.63045,0.86461,0.7789,0.78889,0.55606,0.46938,0.44703,0.62855,0.77511,0.6682,0.76956,0.60984,0.65151,0.60505,0.65336,0.59118
CTHR,NASDAQ,2.39597,2.26358,2.19748,1.94909,1.53381,1.42373,1.53028,1.24273,1.27042,1.19158,0.94715,0.70883,0.69098,0.6222,0.3877,0.41409,0.35719,0.40649,0.34497,0.24733,0.2213,0.20662,0.09986,0.08954,0.09159,0.10982,0.13107,0.14183,0.17092,0.20002,0.18446,0.19507,0.16065,0.22755,0.21984,0.49986,0.46681,0.5135,0.53705,0.74638,0.91291,0.98189,1.05802,1.11166,0.91762,0.87818,0.83765,1.09969,1.18575,1.06718,1.52704,1.41633,1.14335,1.0484,1.08438,1.01119,1.0032,0.77929,0.93379,1.03278,0.94887,1.1737,1.6887,1.77969,1.61362,1.3689,1.3956,1.39966,1.40723,1.37416,1.48008,1.38651,1.38536,1.32981,1.22978,1.35137,1.3479,1.5204,1.42408,1.64783,2.34364,2.48033,1.84315,1.83275,1.7864,1.39061,1.42983,0.98476,0.69637,0.78489,0.79378,0.66015,0.83057,0.83057,1.10211,0.59806,0.74547,0.71178,0.60441,0.52707,0.71151,0.71739,0.72528,0.67421,0.66042,0.65018,0.66042,0.64225,0.59448,0.50425,0.49742,0.66662,0.68396,0.60357,0.59132,0.56835,0.71805,0.67718,0.68302,0.50125,0.65646,0.59058,0.67646,0.57851,0.57014
GTLS,NASDAQ,1.87601,1.89231,1.95217,2.0084,2.1347,2.81678,2.93751,2.69272,2.76907,2.95373,2.95832,2.59752,2.66047,2.33488,2.9545,2.75079,2.94887,3.26649,3.76391,3.87613,3.24709,1.90618,0.96209,0.57322,0.77469,0.56672,0.36984,0.54974,1.09,1.5159,1.23224,1.31073,1.12718,1.25865,1.18827,1.04264,1.01994,0.98613,1.26509,1.23184,1.41075,1.02574,0.94239,1.10546,1.01837,1.21149,1.3565,1.91538,2.10535,2.18504,2.53892,3.10146,2.66426,2.69956,3.1489,2.88148,2.52431,1.83097,2.6869,3.00372,2.71053,2.89782,3.42669,3.44507,3.61781,2.86415,3.12753,2.85652,3.29014,3.29082,2.90906,2.64837,2.94214,2.90042,3.37852,3.42205,3.50877,4.12862,4.05592,5.11724,5.16474,5.69052,4.26873,4.24657,3.95584,3.48297,3.37078,3.18739,2.62315,2.65872,3.09066,2.54069,2.42865,1.89257,1.61025,1.34739,1.21099,1.02677,1.23631,1.25937,1.27788,1.13972,1.1779,0.8737,0.79834,0.65747,0.63472,0.76109,0.60671,0.54759,0.93007,0.99587,1.16561,1.21671,1.1263,1.29057,1.34892,1.43417,1.20144,1.56028,1.59174,1.69629,1.65182,1.50879,1.6073
CHTR,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07311,1.83275,1.80695,2.28226,2.57569,2.33879,2.50011,2.57054,2.3932,2.49659,2.45511,2.5914,2.98121,3.63713,3.49389,4.80916,5.52039,5.27776,5.70279,5.50943,5.02055,5.44024,5.83639,6.14713,14.05537,14.32247,15.54851,19.85574,18.81414,18.95423,29.76025,32.35834,31.92276,43.81489,45.41538,41.20154,53.034,52.99326,58.77312,70.52231,68.74872,87.77647,96.11217,100.62603,210.05817,231.26371,235.69875,230.94167,234.4827,241.1113,90.08246,90.04663,116.47097,125.88263,137.21754,139.01066,145.44623,136.19056,182.14015,194.54461,192.16617,177.96531,142.67483,146.26567,272.68672,260.63436,252.55748,272.51882,,,350.471,353.95743,343.12582,321.12529,,,,,,,1.80816,1.80372,1.67868,1.8196,1.90786,2.17283,2.16735,2.18801,2.29379
CHFN,NASDAQ,3.74955,3.50845,3.50341,3.45448,3.67038,3.78193,3.638,3.45088,3.31126,3.8647,3.59841,2.78877,2.39654,2.37495,2.33897,2.28499,2.08708,2.23102,1.79633,1.15149,1.00756,0.74574,0.61173,0.64771,,,,,,,,,,,,,,,,,,1.89332,1.65342,1.70958,1.66004,1.13074,1.13582,1.13512,1.23158,1.29247,1.37782,1.50224,1.48831,1.40724,1.32944,1.29718,1.2201,1.20098,1.22099,1.20568,1.33812,1.32798,1.2839,1.26453,1.19551,1.1581,1.27923,1.15487,1.22518,1.27142,1.22537,1.25158,1.34638,1.45089,1.56656,2.01784,1.58804,1.57095,1.59616,1.72353,0.83793,0.88276,0.88113,0.87334,0.89926,0.8876,0.87711,0.89283,0.89534,0.80426,0.82347,0.77261,0.82524,0.80348,0.8515,0.78258,0.85606,0.84481,0.90828,0.93891,0.93346,0.94271,0.95357,0.93965,0.94669,0.96587,1.01727,0.97533,0.98168,0.99877,1.0499,1.03399,0.96871,1.00267,0.99433,0.99433,0.98928,0.95242,0.94866,1.10663,1.24154,1.26213,1.39979,1.4379,1.32611
CHKP,NASDAQ,2.97749,3.12518,2.95678,2.90899,3.11631,3.0666,2.93217,3.06048,2.98577,3.11126,3.05122,2.7108,2.57398,2.55515,2.55411,2.64141,2.79915,2.77519,2.66626,2.49669,2.76322,2.44611,2.17432,2.07272,2.0568,2.37147,2.2256,2.23481,2.38413,2.37606,2.27071,2.62178,2.65112,2.63903,2.93728,3.08007,3.08429,2.89802,2.97578,3.0499,3.07163,2.64238,2.47269,2.90497,3.02594,3.00878,3.53457,3.56952,3.60064,3.55533,3.73348,3.84546,4.08101,4.15033,4.11676,4.1806,3.90059,3.64772,3.99062,3.82486,3.5573,3.88234,3.95957,4.18639,3.77697,3.27411,3.06209,3.03366,2.90033,2.92622,2.84731,2.75669,2.92866,3.03215,3.083,2.74904,2.68992,2.87715,2.90489,3.30697,3.23855,3.29489,3.27178,3.41715,3.54718,3.38559,3.58948,3.63859,3.39639,3.41279,3.56097,3.53481,3.76785,3.60647,3.92108,3.89529,3.99039,3.86523,4.26186,4.13656,4.24165,4.27853,4.05268,4.12777,3.99435,4.13449,4.4104,4.30304,4.04834,3.9205,4.213,4.31647,4.09984,4.19938,3.94286,3.8315,3.87531,3.90603,4.20365,3.90319,4.05968,4.70005,4.76869,4.95447,4.93534
CHEK,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.01953,22.53915,2.50816,4.40152,2.56954,3.2761,3.17912,2.66034,2.34966,2.54857,4.01916,2.65269,2.80693,1.94215,1.55135,1.53951,3.0798,3.25094,3.48315,2.76104,2.89424,2.7126,2.73843,3.27402,3.259
CEMI,NASDAQ,,,,,,,,,,,,,3.4083,3.4083,3.12428,2.50586,2.00469,2.05129,4.4717,4.63939,3.18608,3.02981,2.25243,2.79061,2.64379,1.92276,2.1631,3.00433,3.6052,3.55058,3.15705,3.15705,4.54615,5.07303,6.50671,6.53246,5.41938,5.21866,5.62157,4.53456,4.53452,5.16466,3.87654,4.2979,4.04834,3.83737,3.99726,7.20096,4.39288,4.50002,4.46867,5.23455,5.72776,5.08569,4.59706,4.40092,3.57615,3.46865,4.21863,30.84991,17.44639,19.06931,2.52264,2.33218,2.26906,2.95943,2.74833,3.02087,2.63925,2.92339,2.6401,2.81302,2.7513,3.08127,3.19376,2.90813,2.96497,3.06675,3.10598,3.24003,1.72161,1.69736,1.79673,1.56851,1.55479,1.60966,1.76527,1.56806,1.45523,1.51956,1.66246,1.50527,1.71245,1.72668,2.06347,2.07906,1.84964,1.80185,1.95711,1.99386,2.29428,2.30842,2.37361,2.57434,2.17309,2.01787,2.50422,2.72319,2.81291,2.57542,2.81418,3.20752,3.89858,4.84548,4.66746,5.05981,9.4119,9.74007,9.05748,4.19396,4.16265,3.39585,3.66279,3.76074,4.47707
CHFC,NASDAQ,1.63672,1.46997,1.40908,1.42805,1.313,1.28022,1.24232,1.08511,1.20785,1.18932,1.07429,1.17635,1.06826,1.27582,1.01859,1.16159,1.15927,1.13057,0.9674,1.24863,1.36029,1.47261,1.26871,0.96239,1.36862,1.14699,0.87386,1.04898,1.01614,0.9529,1.01278,1.0795,1.00833,1.06519,1.10656,1.18141,1.20587,1.06029,1.04568,1.1929,1.21314,1.35859,1.07703,1.1165,0.97956,1.01254,0.9739,1.04287,1.1239,1.04154,0.97194,0.97877,0.9627,0.91322,0.91277,0.91373,0.79825,0.69947,0.9017,0.96784,1.04595,1.12618,1.05448,1.12594,1.03638,0.91528,1.01775,1.02242,1.09808,1.12088,1.07905,1.01103,1.1099,1.13481,1.12375,1.19028,1.08631,1.20987,1.21222,1.3757,1.33217,1.36539,1.29317,1.39721,1.38424,1.26737,1.2641,1.42147,1.20167,1.32555,1.3186,1.13744,1.18334,1.09911,1.22614,1.15135,1.24303,1.19113,1.2638,1.33217,1.2736,1.4313,1.57247,1.56212,1.19744,1.25616,1.3448,1.40535,1.31016,1.21805,1.29845,1.34702,1.43578,1.46427,1.36349,1.51099,3.02111,2.91909,2.83181,1.45485,1.48074,1.35696,1.50995,1.39066,1.32627
CCXI,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83289,3.11568,4.21707,3.43465,4.64699,4.00603,3.13333,3.65101,3.47272,3.6507,3.7163,3.85468,4.65329,4.66998,4.43775,5.29209,5.92614,5.80635,2.20263,1.46041,1.32425,1.40549,1.70227,1.74986,2.07147,2.04113,1.74131,1.66791,1.90483,1.77532,1.77181,1.45909,1.90464,1.67175,2.50029,2.9219,2.99248,3.0602,2.85644,3.79276,3.50033,3.56459,3.00221,2.97796,3.35462,4.14763,4.39161,2.01688,1.88038,1.5943,1.45381,3.95881,3.78376,3.72788,4.24707,4.96288,4.95485,6.93628,6.91417,6.47209,6.04389,6.93311,7.13589
CHMG,NASDAQ,1.42706,1.40561,1.40314,1.2833,1.33455,1.27309,1.23784,1.17511,1.19529,1.22136,1.13994,1.13951,1.11811,1.07963,1.08963,1.08125,1.05176,1.06025,1.06057,1.00815,0.96418,0.91805,0.91805,0.87016,0.86707,0.84779,0.77361,0.72823,0.82321,0.8021,0.79858,0.79438,0.85088,0.82803,0.84017,0.83027,0.83627,0.78306,0.79867,0.76793,0.79698,0.82197,0.75079,0.79528,0.75368,0.7957,0.80475,0.82103,0.8073,0.84191,0.88766,1.10802,1.05492,1.05928,0.84926,0.83661,0.83043,0.81673,0.81673,0.83437,0.85954,0.86372,0.90828,0.89121,0.92139,0.92155,0.88231,0.84382,0.84152,0.8184,0.82593,0.87056,1.06014,1.03078,1.03334,1.1647,1.164,1.15847,1.14878,1.15847,1.10046,1.17768,1.19222,1.12768,1.1287,1.06622,1.00144,0.92089,0.93921,0.94235,0.98935,0.89929,0.92063,0.91216,0.91949,0.93736,0.92376,0.89557,0.93416,0.90816,0.91868,0.90177,0.89153,0.91554,0.90407,0.95626,0.91538,0.93539,0.92549,0.91405,0.92473,0.89568,0.90834,1.03268,0.97871,1.02045,0.95394,0.95459,0.93596,1.02177,1.15518,1.10898,1.20158,1.31316,1.25764
CHKE,NASDAQ,17.88477,10.5469,10.63663,10.6742,10.75569,11.5064,8.58454,8.8352,9.44453,9.70147,9.8484,8.12935,8.69434,10.03258,10.39724,10.35073,9.25647,8.46759,6.82739,7.19024,7.46628,7.07657,7.21907,4.41155,6.22829,6.28699,4.9885,6.17458,7.22022,8.21053,7.96591,8.7624,8.22764,9.50768,8.58793,8.26599,8.22972,7.43884,8.02173,8.30855,10.04982,9.20253,8.09634,9.60276,8.73915,8.93664,8.85125,9.51999,8.75436,12.26717,12.97564,13.55372,12.72152,12.16582,11.19151,10.39725,8.6235,8.47972,10.04461,9.59852,9.3524,8.42539,8.72964,8.75305,9.57059,8.70053,10.37618,9.88893,9.64134,10.58036,9.51047,9.1623,8.90438,8.99465,9.47179,8.60134,7.98656,8.62002,7.54055,7.58265,6.91104,6.5124,6.90815,7.20873,6.81579,6.74144,7.09338,6.90997,6.46965,6.29594,6.02763,6.73271,6.91114,6.50586,5.93407,6.35845,6.25995,5.86059,5.88332,6.2686,6.27616,6.76908,7.09481,6.79913,6.44632,3.52444,4.15838,4.39745,3.73149,3.5433,3.62766,3.82884,3.0966,3.03027,2.22199,2.14888,2.1585,1.9578,1.78494,2.94627,3.03921,2.65754,2.57273,2.26174,2.38896
CHFS,NASDAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6028,18.83592,16.73157,14.87109,36.01065,87.69081,97.20504,4.83457,3.63254,3.98927,4.45175,4.53777,4.28895,4.5313,4.88737,7.09099,6.74082,9.39214,8.73521,9.56753,8.33155,2.66094,2.93721,2.71638,2.49382,1.85301,1.99058,1.93737,2.01779,1.81016,2.2547,2.31048,2.41201,2.18931,2.0779,2.4218,2.90175,2.65868,2.68053,2.66692,2.00328,1.81057,2.31053,1.71233,1.80228,1.79116,1.34337,1.0747,0.76724,1.16211,0.98212,1.76442,1.18824,2.57353,4.69475,3.01252,1.19572,1.71563,3.62016,1.79978,5.48905,7.26646,3.74228
